schema_version,inventory_fingerprint,source_file_sha256,source_file_name,source_row_number,passage_id,case_id,family,source_text,focus_surface,start_utf16,end_utf16,span_validated,primary_focus_preselected,primary_selection_rule,source_reference,authored_by,authorship_confirmed_claim,source_group_claim,authorship_resolution_id,source_authorship,identifier_generation,declared_construction,declared_subtype,protected_set_tags_json,classification,intended_alternative,supported_construction,primary_focus_approved,primary_label_id,primary_labeler,primary_label_timestamp_utc,primary_notes
1,e014f0cd09b6d582626036cf890ab6e6b3c8e1c009ebb18182f3a982656da880,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,9,v3-there-their-theyre-0008,v3-there-their-theyre-0008-there-their-theyre-01,THERE_THEIR_THEYRE,The group crossed the art room slowly. Mia waited there near the piano while everyone else found a seat.,there,50,55,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=9,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0008-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,0cb877c772c7d3609bf103fbd5fbc5f13687cdf1c9cbb16f4974044b82deb8a4,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,10,v3-there-their-theyre-0009,v3-there-their-theyre-0009-there-their-theyre-01,THERE_THEIR_THEYRE,"Poppy could see the music book from the doorway. It was still there beside the teacher's desk, even though the room had been rearranged.",there,62,67,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=10,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0009-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,6a19d3d73cfeb9847f6d7a60317f8bc21448daedd25a7da36bc4a05c6746d345,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,11,v3-there-their-theyre-0010,v3-there-their-theyre-0010-there-their-theyre-01,THERE_THEIR_THEYRE,"If you need the reading journal, it is over there next to the garden gate; Amelia saw it a moment ago. The next activity started as soon as everyone was ready.",there,44,49,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=11,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0010-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,ad315f55e9ebee9c28057ce9aec441ac095173f0967b8b5b532aad8962edfc4b,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,12,v3-there-their-theyre-0011,v3-there-their-theyre-0011-there-their-theyre-01,THERE_THEIR_THEYRE,"When the bell rang, the children placed the recipe book there by the trophy cabinet, then returned to their tables. The next activity started as soon as everyone was ready.",there,56,61,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=12,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0011-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,ce6e4bd0e2ff06fef0d3249971aae407c04b2bd3c8feb2d3bbefe454be9d4497,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,12,v3-there-their-theyre-0011,v3-there-their-theyre-0011-there-their-theyre-02,THERE_THEIR_THEYRE,"When the bell rang, the children placed the recipe book there by the trophy cabinet, then returned to their tables. The next activity started as soon as everyone was ready.",their,102,107,TRUE,FALSE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=12,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,possessive,possessive_subject_or_object,[],VALID,,TRUE,FALSE,primary-v3-there-their-theyre-0011-there-their-theyre-02,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported possessive/possessive_subject_or_object reading.
1,ee4d76f5a43acd582865c1fd6296af3ae3c208f20c0bc0e6a182d3211aab1b4f,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,13,v3-there-their-theyre-0012,v3-there-their-theyre-0012-there-their-theyre-01,THERE_THEIR_THEYRE,"If you need the camera, it is over there next to the coat rack; Mia saw it a moment ago. The adults did not interfere because the children were managing it themselves.",there,35,40,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=13,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0012-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,ba3c756cec16799c79961e3d21e9220133a3eedcdbac42a7622dffaece1db316,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,14,v3-there-their-theyre-0013,v3-there-their-theyre-0013-there-their-theyre-01,THERE_THEIR_THEYRE,"Millie could see the umbrella from the doorway. It was still there beside the cupboard, even though the room had been rearranged.",there,61,66,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=14,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0013-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,e2d1c6f55d46fd6059169fff0c479884eac428d285f8bb3bd4b78d9bcbc4aac3,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,15,v3-there-their-theyre-0014,v3-there-their-theyre-0014-there-their-theyre-01,THERE_THEIR_THEYRE,"If you need the pencil case, it is over there next to the bookshelf; Thomas saw it a moment ago. By home time, everything had been put back in order.",there,40,45,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=15,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0014-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,215d1a9aaf826795619b5f18a5137c56c0f5cbeb49fa81b67a9073e4547fd23f,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,16,v3-there-their-theyre-0015,v3-there-their-theyre-0015-there-their-theyre-01,THERE_THEIR_THEYRE,"If you need the pencil case, it is over there next to the stage; Leo saw it a moment ago. A few minutes later, the group moved on to the next activity.",there,40,45,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=16,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0015-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,7b28c9aa9d3d3e7abb480c0cbb9b88826b163e81af3ab3f5883ca20d72e80885,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,17,v3-there-their-theyre-0016,v3-there-their-theyre-0016-there-their-theyre-01,THERE_THEIR_THEYRE,"We searched the library for several minutes, but the music book had been sitting there behind the stage all along. A few minutes later, the group moved on to the next activity.",there,81,86,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=17,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0016-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,1d0ebbb4c4bd89dee3ddf8782b5e2f96b78be5d22614e5d4a59fbc82ba4e6a58,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,18,v3-there-their-theyre-0017,v3-there-their-theyre-0017-there-their-theyre-01,THERE_THEIR_THEYRE,"Because the rain had started, Leo left the lunch box there beside the whiteboard, and the group carried on without it. The teacher checked again before everyone left.",there,53,58,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=18,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0017-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,03763aef2c7b656f1bdece1d965fc441bc9488f8622a31a765d8d0b4962e5552,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,19,v3-there-their-theyre-0018,v3-there-their-theyre-0018-there-their-theyre-01,THERE_THEIR_THEYRE,"Although the playground was crowded, the spare football remained there near the whiteboard. Later, they laughed about how easy it had been to miss.",there,65,70,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=19,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0018-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
1,03d486d3b8eeffa5b37aed5f891ae0c3aeb83c10e27e159cee8aea860cda4d0e,c787f33cdb0b574182870fe4714b8b27078017f3b734a6727e16ce33cce91d14,THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,20,v3-there-their-theyre-0019,v3-there-their-theyre-0019-there-their-theyre-01,THERE_THEIR_THEYRE,"We searched the corridor for several minutes, but the paintbrush had been sitting there behind the bookshelf all along. Nobody noticed until the room had almost emptied.",there,82,87,TRUE,TRUE,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=20,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,locative,adverbial_locative,[],VALID,,TRUE,TRUE,primary-v3-there-their-theyre-0019-there-their-theyre-01,KatieSanderson,2026-09-10T08:14:00Z,Observed family member is consistent with the supported locative/adverbial_locative reading.
