source_supplement_id,source_text,focus_surface,start_utf16,end_utf16,span_validated,family,classification,intended_alternative,supported_construction,declared_construction,declared_subtype,primary_focus_approved,protected_set_tags_json,source_provenance,governed_inventory_status
there-quota-037,"The organiser confirmed they’re meant to bring a pencil. A few minutes later, everyone was ready to move on.",to,38,40,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-037,"The organiser confirmed they’re meant to bring a pencil. A few minutes later, everyone was ready to move on.",to,97,99,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-038,The organiser confirmed they’re scheduled to leave at four. They finished before the bell rang.,to,42,44,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-039,"The organiser confirmed they’re required to wear helmets. A few minutes later, everyone was ready to move on.",to,41,43,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-039,"The organiser confirmed they’re required to wear helmets. A few minutes later, everyone was ready to move on.",to,98,100,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-040,The organiser confirmed they’re invited to join the rehearsal. Everyone else continued with their own work.,to,40,42,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-041,The organiser confirmed they’re prepared to present first. The room was much calmer once they had settled down.,to,41,43,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-042,The organiser confirmed they’re due to arrive before six. Everyone else continued with their own work.,to,36,38,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-043,The organiser confirmed they’re expected to finish before lunch. The rest of the class carried on with the next task.,to,41,43,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-044,The organiser confirmed they’re required to sign in at reception. The group had plenty of time before the next lesson.,to,41,43,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-045,The organiser confirmed they’re asked to carry the boxes carefully. The rest of the class carried on with the next task.,to,38,40,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-046,"The organiser confirmed their supposed to stay with their group. A few minutes later, everyone was ready to move on.",to,39,41,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-046,"The organiser confirmed their supposed to stay with their group. A few minutes later, everyone was ready to move on.",to,105,107,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-047,The organiser confirmed there allowed to start once the bell rings. The group had plenty of time before the next lesson.,to,38,40,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-048,The organiser confirmed their meant to check the answer twice. The room was much calmer once they had settled down.,to,36,38,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-049,The organiser confirmed there scheduled to practise after school. The room was much calmer once they had settled down.,to,40,42,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-050,The organiser confirmed their required to wear safety glasses. They finished before the bell rang.,to,39,41,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-051,"The organiser confirmed there invited to speak at assembly. A few minutes later, everyone was ready to move on.",to,38,40,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-051,"The organiser confirmed there invited to speak at assembly. A few minutes later, everyone was ready to move on.",to,100,102,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
there-quota-052,The organiser confirmed their expected to arrive before the doors close. The rest of the class carried on with the next task.,to,39,41,true,TO_TOO_TWO,VALID,,TRUE,infinitive,governed_infinitive,FALSE,[],THERE_THEIR_THEYRE / Subtype Quota Supplement,LABEL READY; system case_id/fingerprint still derives from governed occurrence inventory
