schema_version,inventory_fingerprint,source_file_sha256,source_file_name,source_row_number,passage_id,case_id,family,source_text,focus_surface,start_utf16,end_utf16,span_validated,primary_focus_preselected,primary_selection_rule,source_reference,authored_by,authorship_confirmed_claim,source_group_claim,authorship_resolution_id,source_authorship,identifier_generation,declared_construction,declared_subtype,protected_set_tags_json,classification,intended_alternative,supported_construction,primary_focus_approved,primary_label_id,primary_labeler,primary_label_timestamp_utc,primary_notes
1,cae14dd00ea949a55a590045a9650896d583373a1f57ea4a5bd54d27fa6743aa,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,12,v3-your-youre-0011,v3-your-youre-0011-your-youre-01,YOUR_YOURE,The librarian put a note inside your blue folder so it would not be returned to the wrong shelf. Nobody noticed until the room had almost emptied.,your,32,36,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=12,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,4d8aa4cab1edd80ec424047b219d63beb66938ee64036d943b5c478c6adb16b4,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,13,v3-your-youre-0012,v3-your-youre-0012-your-youre-01,YOUR_YOURE,"Before the activity begins, check that your notes are arranged in the correct order. The adults did not interfere because the children were managing it themselves.",your,39,43,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=13,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,6c8b80a25570dfc79ddf5374d24104eb33c0c8c5d0f1b7cb459aa38b371f0bc7,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,14,v3-your-youre-0013,v3-your-youre-0013-your-youre-01,YOUR_YOURE,"The coach praised your careful preparation and calm decisions during the practice session. A few minutes later, the group moved on to the next activity.",your,18,22,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=14,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,4a48992724b5ad635d9ff69a020ca9f68515fd1c33973f3169996997487e72a4,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,15,v3-your-youre-0014,v3-your-youre-0014-your-youre-01,YOUR_YOURE,"The group waited while Amelia looked through your models for the missing page. Later, everyone laughed about how easy it had been to miss.",your,45,49,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=15,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,7359e3fe5eeea265f3a2c6047988eed27534f683ca0c30f07c783f4bbc0e9f41,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,16,v3-your-youre-0015,v3-your-youre-0015-your-youre-01,YOUR_YOURE,The coach praised your careful preparation and calm decisions during the practice session. The next activity started as soon as everyone was ready.,your,18,22,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=16,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,af647bba32bfe430ed4b82665ef7c539615c0f5f99dfcd29de8cf2035d0d9072,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,17,v3-your-youre-0016,v3-your-youre-0016-your-youre-01,YOUR_YOURE,The group waited while Jack looked through your worksheets for the missing page. That detail mattered when they tidied the room at the end.,your,43,47,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=17,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,dadf3ad82efbb8097ad29cf11467faf8b4223c33091ff82385fe7da00424c71d,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,18,v3-your-youre-0017,v3-your-youre-0017-your-youre-01,YOUR_YOURE,"If the blue folder belongs to you, write your name clearly on the tag before leaving. The adults did not interfere because the children were managing it themselves.",your,41,45,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=18,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,adc3395c3c4f5c9ff2e839bdab53788a67c49f09808f167c36ee002b19140f25,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,19,v3-your-youre-0018,v3-your-youre-0018-your-youre-01,YOUR_YOURE,"Before the activity begins, check that your worksheets are arranged in the correct order. The next activity started as soon as everyone was ready.",your,39,43,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=19,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,d9e12024efbb752ad05260221d25222fb1160ccf7fd0056f41305ce471e594c9,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,20,v3-your-youre-0019,v3-your-youre-0019-your-youre-01,YOUR_YOURE,The coach praised your careful preparation and calm decisions during the practice session. That detail mattered when they tidied the room at the end.,your,18,22,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=20,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,67354b54b362d48f3ccfcb517154e23f4cba8b2f88a0e21fc2d674e0eae502b5,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,21,v3-your-youre-0020,v3-your-youre-0020-your-youre-01,YOUR_YOURE,"The librarian put a note inside your water bottle so it would not be returned to the wrong shelf. By home time, everything had been put back in order.",your,32,36,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=21,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,248d802bd7eefd4f405eb8a936cc951f5f4c5876194714cfc89c997edd0de6f1,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,22,v3-your-youre-0021,v3-your-youre-0021-your-youre-01,YOUR_YOURE,"The coach praised your careful preparation and calm decisions during the practice session. Later, everyone laughed about how easy it had been to miss.",your,18,22,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=22,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,d58427ef2ebee81e5afe6974e9bc1e9f8acfb51b65fca7146ea6a0ec8621a85b,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,23,v3-your-youre-0022,v3-your-youre-0022-your-youre-01,YOUR_YOURE,"If the lunch box belongs to you, write your name clearly on the tag before leaving. A few minutes later, the group moved on to the next activity.",your,39,43,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=23,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,0a117a1723c789cf3c258588e0ac5fd5a16f4fdd59605d8b31f1e8749d649205,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,24,v3-your-youre-0023,v3-your-youre-0023-your-youre-01,YOUR_YOURE,Isla asked about your music book because the label had come loose during the lesson. The class carried on without any further delay.,your,17,21,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=24,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,91780ec7c82dfaf505b7a95b9b1459d1d1fbf1a4fdd22e80f17ffd21d9264902,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,25,v3-your-youre-0024,v3-your-youre-0024-your-youre-01,YOUR_YOURE,Noah asked about your music book because the label had come loose during the lesson. That detail mattered when they tidied the room at the end.,your,17,21,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=25,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,dc00138538d1a1ad34a143dff99ae7d1da5564384daca7e59dfc4467f74478fb,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,26,v3-your-youre-0025,v3-your-youre-0025-your-youre-01,YOUR_YOURE,"The coach praised your careful preparation and calm decisions during the practice session. Later, everyone laughed about how easy it had been to miss. Afterwards, Millie wrote a short note about the activity.",your,18,22,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=26,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,183618f5b1e5a68c117b01ef1da8f8ee051fd0488940fdad958969f04ec18b0c,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,27,v3-your-youre-0026,v3-your-youre-0026-your-youre-01,YOUR_YOURE,"When the doors opened, please place your map on the table before joining the group. The next activity started as soon as everyone was ready.",your,36,40,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=27,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,51e47aa18fa809211d4ad3669b27076d34fbd984caffb3ea7f88dd93e063af07,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,28,v3-your-youre-0027,v3-your-youre-0027-your-youre-01,YOUR_YOURE,"The group waited while Alfie looked through your bags for the missing page. Later, everyone laughed about how easy it had been to miss.",your,44,48,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=28,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,e45ef38c35d7b72a47974006d41225073c41cd9ecf3e823030dcea7d29b59d8f,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,29,v3-your-youre-0028,v3-your-youre-0028-your-youre-01,YOUR_YOURE,Henry asked about your paintbrush because the label had come loose during the lesson. The next activity started as soon as everyone was ready.,your,18,22,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=29,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,de19ce573e383fb910cb9e65a02ea9b297325a5e277029af006848d45da9eba6,8d1c00566ead58533fe6d81febba427b45fb1b5db23e8afabc97d7d15c0c2580,Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv,30,v3-your-youre-0029,v3-your-youre-0029-your-youre-01,YOUR_YOURE,"After the lesson ended, please place your sketch pad on the table before joining the group. Nobody noticed until the room had almost emptied.",your,37,41,true,true,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,source-intake/raw/Your_Youre.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=30,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED,s8-v3-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
