word_key,normalised_word,display_word,dialect_code,source_category,source_name,source_url,source_licence,source_use_note,match_status,matched_form,raw_frequency_per_million,frequency_rank,current_frequency_band,proposed_frequency_band,review_status,review_notes
around_en_gb,around,around,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,around,452,195,medium,high,in_review,Exact BNC word-form match.
as_en_gb,as,as,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,as,5347,19,medium,high,in_review,Exact BNC word-form match.
attention_en_gb,attention,attention,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,attention,137,742,medium,high,in_review,Exact BNC word-form match.
author_en_gb,author,author,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,author,43,2382,medium,medium,in_review,Exact BNC word-form match.
auto_en_gb,auto,auto,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
automatic_en_gb,automatic,automatic,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,automatic,23,3871,medium,medium,in_review,Exact BNC word-form match.
away_en_gb,away,away,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,away,371,241,medium,high,in_review,Exact BNC word-form match.
babies_en_gb,babies,babies,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,babies,25,3664,medium,medium,in_review,Exact BNC word-form match.
baby_en_gb,baby,baby,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,baby,91,1160,medium,medium,in_review,Exact BNC word-form match.
back_en_gb,back,back,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,back,1023,94,medium,high,in_review,Exact BNC word-form match.
bad_en_gb,bad,bad,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bad,153,663,medium,high,in_review,Exact BNC word-form match.
worse_en_gb,worse,worse,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,worse,65,1648,medium,medium,in_review,Exact BNC word-form match.
worst_en_gb,worst,worst,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,worst,46,2270,medium,medium,in_review,Exact BNC word-form match.
badge_en_gb,badge,badge,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
bake_en_gb,bake,bake,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
baked_en_gb,baked,baked,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
bank_en_gb,bank,bank,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bank,168,597,medium,high,in_review,Exact BNC word-form match.
basic_en_gb,basic,basic,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,basic,109,959,medium,high,in_review,Exact BNC word-form match.
basket_en_gb,basket,basket,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,basket,13,5757,medium,medium,in_review,Exact BNC word-form match.
bat_en_gb,bat,bat,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
bath_en_gb,bath,bath,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bath,38,2664,medium,medium,in_review,Exact BNC word-form match.
beautiful_en_gb,beautiful,beautiful,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,beautiful,87,1217,medium,medium,in_review,Exact BNC word-form match.
because_en_gb,because,because,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,because,852,116,medium,high,in_review,Exact BNC word-form match.
bed_en_gb,bed,bed,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bed,159,630,medium,high,in_review,Exact BNC word-form match.
bedroom_en_gb,bedroom,bedroom,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bedroom,44,2327,medium,medium,in_review,Exact BNC word-form match.
bench_en_gb,bench,bench,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bench,20,4266,medium,medium,in_review,Exact BNC word-form match.
best_en_gb,best,best,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,best,347,258,medium,high,in_review,Exact BNC word-form match.
bigger_en_gb,bigger,bigger,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bigger,36,2793,medium,medium,in_review,Exact BNC word-form match.
biggest_en_gb,biggest,biggest,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,biggest,46,2214,medium,medium,in_review,Exact BNC word-form match.
big_en_gb,big,big,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,big,255,362,medium,high,in_review,Exact BNC word-form match.
bike_en_gb,bike,bike,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bike,18,4608,medium,medium,in_review,Exact BNC word-form match.
biology_en_gb,biology,biology,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,biology,11,6513,medium,medium,in_review,Exact BNC word-form match.
bird_en_gb,bird,bird,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bird,36,2794,medium,medium,in_review,Exact BNC word-form match.
black_en_gb,black,black,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,black,249,372,medium,high,in_review,Exact BNC word-form match.
blue_en_gb,blue,blue,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,blue,104,1017,medium,high,in_review,Exact BNC word-form match.
board_en_gb,board,board,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,board,134,764,medium,high,in_review,Exact BNC word-form match.
boat_en_gb,boat,boat,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,boat,54,1928,medium,medium,in_review,Exact BNC word-form match.
boil_en_gb,boil,boil,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
bolt_en_gb,bolt,bolt,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
bomb_en_gb,bomb,bomb,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bomb,27,3465,medium,medium,in_review,Exact BNC word-form match.
bombard_en_gb,bombard,bombard,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
book_en_gb,book,book,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,book,243,386,medium,high,in_review,Exact BNC word-form match.
books_en_gb,books,books,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,books,131,778,medium,high,in_review,Exact BNC word-form match.
bosom_en_gb,bosom,bosom,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
bottle_en_gb,bottle,bottle,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bottle,41,2494,medium,medium,in_review,Exact BNC word-form match.
bowl_en_gb,bowl,bowl,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bowl,23,3876,medium,medium,in_review,Exact BNC word-form match.
boxes_en_gb,boxes,boxes,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,boxes,27,3467,medium,medium,in_review,Exact BNC word-form match.
boy_en_gb,boy,boy,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,boy,133,768,medium,high,in_review,Exact BNC word-form match.
braver_en_gb,braver,braver,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
bravest_en_gb,bravest,bravest,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
brave_en_gb,brave,brave,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,brave,17,4794,medium,medium,in_review,Exact BNC word-form match.
break_en_gb,break,break,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,break,94,1121,medium,medium,in_review,Exact BNC word-form match.
bridge_en_gb,bridge,bridge,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bridge,58,1807,medium,medium,in_review,Exact BNC word-form match.
bright_en_gb,bright,bright,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,exact,bright,54,1929,medium,medium,in_review,Exact BNC word-form match.
brochure_en_gb,brochure,brochure,en-GB,open_licensed,BNC Frequency Lists,https://ucrel.lancs.ac.uk/bncfreq/,Creative Commons Attribution-ShareAlike 2.0 UK; legal review required before product import,British National Corpus frequency list used for audit-only frequency band recommendations. Active canonical_words.csv frequency_band values are not updated by this pass.,unmatched,,,,medium,,in_review,No exact or component BNC frequency match.
