passage_id,source_text,authored_by,authorship_confirmed,source_group
v3-there-their-theyre-0041,"Although the cupboard looked empty, there were several scarves tucked behind the larger boxes. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0042,"If the weather changes, there may be another practice session in the music room after lunch. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0043,"There are three clean bags in the garden gate, so the group can start straight away. Nobody noticed until the room had almost emptied.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0044,"By the coat rack, there is a small box of spare pencils for anyone who needs one. Later, they laughed about how easy it had been to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0045,"Although the cupboard looked empty, there were several trainers tucked behind the larger boxes. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0046,"During the rehearsal, there were enough chairs for everyone, but the front row stayed empty. Nobody noticed until the room had almost emptied.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0047,"Although the cupboard looked empty, there were several gloves tucked behind the larger boxes. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0048,"If the weather changes, there may be another practice session in the corridor after lunch. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0049,"By the whiteboard, there is a small box of spare pencils for anyone who needs one. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0050,"Tomorrow, there will be two extra adults in the clubhouse to help with the activity. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0051,"If the weather changes, there may be another practice session in the theatre after lunch. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0052,"Tomorrow, there will be two extra adults in the theatre to help with the activity. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0053,"By the bookshelf, there is a small box of spare pencils for anyone who needs one. Nobody noticed until the room had almost emptied.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0054,"Because the rain had started, there was one unopened red scarf on the back door. George checked the label before moving it.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0055,"During the rehearsal, there were enough chairs for everyone, but the front row stayed empty. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0056,"There are three clean trainers in the noticeboard, so the group can start straight away. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0057,"Near the entrance, there are signs showing where each group should go. Oliver read them before joining the queue.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0058,"If the weather changes, there may be another practice session in the theatre after lunch. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0059,"If the weather changes, there may be another practice session in the kitchen after lunch. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0060,"After the lesson ended, there was one unopened pencil case on the cupboard. James checked the label before moving it.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0061,"During the rehearsal, there were enough chairs for everyone, but the front row stayed empty. Nobody noticed until the room had almost emptied. Later, Mia checked the chess clock in the classroom before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0062,"Once the rehearsal finished, there was one unopened lunch box on the window. Poppy checked the label before moving it.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0063,"Tomorrow, there will be two extra adults in the garden to help with the activity. That detail mattered when they tidied the room at the end.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0064,"Tomorrow, there will be two extra adults in the library to help with the activity. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0065,"Tomorrow, there will be two extra adults in the music room to help with the activity. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0066,"There are three clean projects in the storage box, so the group can start straight away. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0067,"There are three clean permission slips in the teacher's desk, so the group can start straight away. Later, they laughed about how easy it had been to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0068,"By the storage box, there is a small box of spare pencils for anyone who needs one. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0069,"Tomorrow, there will be two extra adults in the workshop to help with the activity. That detail mattered when they tidied the room at the end.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0070,"After the lesson ended, there was one unopened paintbrush on the bookshelf. Lily checked the label before moving it.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0071,"Near the entrance, there are signs showing where each group should go. Noah read them before joining the queue.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0072,"Tomorrow, there will be two extra adults in the playground to help with the activity. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0073,"Although the cupboard looked empty, there were several pencils tucked behind the larger boxes. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0074,"If the weather changes, there may be another practice session in the music room after lunch. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0075,"Although the cupboard looked empty, there were several chess pieces tucked behind the larger boxes. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0076,"Although the room was noisy, there was one unopened library card on the bookshelf. Ella checked the label before moving it.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0077,"Tomorrow, there will be two extra adults in the sports hall to help with the activity. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0078,"By the garden gate, there is a small box of spare pencils for anyone who needs one. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0079,"There are three clean books in the trophy cabinet, so the group can start straight away. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0080,"During the rehearsal, there were enough chairs for everyone, but the front row stayed empty. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0081,"Everyone waited while the team collected their reading journals from beside the window. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0082,"Sophie spoke to the twins about their tickets before the lesson started. Later, they laughed about how easy it had been to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0083,"During the break, the children compared their helmets with the examples on the wall. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0084,Their permission slips were still drying beside the teacher's desk when the bell rang. Nobody noticed until the room had almost emptied.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0085,"The teacher praised the group for their careful planning and calm teamwork. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0086,"Charlie spoke to the twins about their reading journals before the lesson started. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0087,Their coats were still drying beside the cupboard when the bell rang. The class carried on without any further delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0088,"After the lesson ended, the children packed their books into the storage boxes. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0089,Ruby spoke to the twins about their gloves before the lesson started. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0090,Mia spoke to the twins about their paintings before the lesson started. The adults did not interfere because the children were managing it themselves.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0091,Everyone waited while the team collected their paintings from beside the trophy cabinet. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0092,"The pupils checked their books carefully, and then they signed the sheet. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0093,The teacher praised the group for their careful planning and calm teamwork. No one needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0094,The teacher praised the group for their careful planning and calm teamwork. The class carried on without any further delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0095,"Because the weather changed, the players moved their chess pieces into the garden. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0096,"Because the weather changed, the players moved their folders into the classroom. Nobody noticed until the room had almost emptied.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0097,"Everyone waited while the team collected their reading journals from beside the noticeboard. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0098,"Their bags were still drying beside the sink when the bell rang. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0099,Everyone waited while the team collected their musical instruments from beside the teacher's desk. No one needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0100,"Because the weather changed, the players moved their lunch boxes into the clubhouse. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0101,Their scarves were still drying beside the window when the bell rang. No one needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0102,Their pencils were still drying beside the teacher's desk when the bell rang. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0103,"During the break, the children compared their notebooks with the examples on the wall. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0104,"Everyone waited while the team collected their water bottles from beside the back door. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0105,"Because the weather changed, the players moved their coats into the dining room. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0106,Everyone waited while the team collected their trainers from beside the stage. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0107,"During the break, the children compared their aprons with the examples on the wall. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0108,"Because the weather changed, the players moved their bags into the science lab. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0109,"Henry spoke to the twins about their notebooks before the lesson started. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0110,"Because the weather changed, the players moved their lunch boxes into the library. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0111,"The teacher praised the group for their careful planning and calm teamwork. No one needed to change the plan. Later, Evie checked the water bottle in the classroom before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0112,"Because the weather changed, the players moved their musical instruments into the corridor. Later, they laughed about how easy it had been to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0113,"Because the weather changed, the players moved their pencils into the music room. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0114,Their projects were still drying beside the cupboard when the bell rang. The class carried on without any further delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0115,"The teacher praised the group for their careful planning and calm teamwork. By home time, everything had been put back in order. Later, Millie checked the water bottle in the classroom before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0116,Everyone waited while the team collected their tickets from beside the window. That detail mattered when they tidied the room at the end.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0117,Finn spoke to the twins about their helmets before the lesson started. The next activity started as soon as everyone was ready.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0118,"Because the weather changed, the players moved their notebooks into the theatre. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0119,"Because the weather changed, the players moved their water bottles into the science lab. Later, they laughed about how easy it had been to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0120,Everyone waited while the team collected their bags from beside the piano. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0121,"By the time we arrive, they're probably cleaning the tables. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0122,"I think they're packing the equipment, but we can wait here until they finish. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0123,The coach knows they're prepared to present first. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0124,"The children said they're quiet for the next activity, although Rosie wanted to check once more. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0125,"By the time we arrive, they're probably finishing their posters. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0126,The coach knows they're invited to join the rehearsal. No one needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0127,"The children said they're busy for the next activity, although Evie wanted to check once more. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0128,"By the time we arrive, they're probably reading in the corner. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0129,"I think they're finishing their posters, but we can wait here until they finish. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0130,"The coach knows they're required to wear helmets. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0131,"By the time we arrive, they're probably getting ready for lunch. Later, they laughed about how easy it had been to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0132,The coach knows they're due to arrive before six. That detail mattered when they tidied the room at the end.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0133,"I think they're building a model, but we can wait here until they finish. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-there-their-theyre-0134,"They're waiting near the gate, so we should give them a few more minutes. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
