passage_id,source_text,authored_by,authorship_confirmed,source_group
v3-your-youre-0076,"Before the activity begins, check that your projects are arranged in the correct order. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0077,The coach praised your careful preparation and calm decisions during the practice session. The adults did not interfere because the children were managing it themselves.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0078,"After the lesson ended, please place your pencil case on the table before joining the group. That detail mattered when they tidied the room at the end.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0079,The librarian put a note inside your paintbrush so it would not be returned to the wrong shelf. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0080,"Before the activity begins, check that your folders are arranged in the correct order. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0081,"If you're nervous, come over to the front table and choose a partner. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0082,"By the time the others arrive, you're probably packing the equipment. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0083,"I think you're reading in the corner, but I will wait until the room is quiet before calling. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0084,"Although you're careful, it may be worth checking the instructions one more time. Nobody noticed until the room had almost emptied.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0085,"Although you're busy, it may be worth checking the instructions one more time. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0086,"You're responsible for the next activity, so the group can begin when the bell rings. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0087,"Although you're pleased, it may be worth checking the instructions one more time. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0088,The teacher said you're prepared to present first. The class carried on without any further delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0089,"By the time the others arrive, you're probably cleaning the tables. That detail mattered when they tidied the room at the end.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0090,"You're ready for the next activity, so the group can begin when the bell rings. Nobody noticed until the room had almost emptied.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0091,"By the time the others arrive, you're probably finishing the poster. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0092,"Although you're excited, it may be worth checking the instructions one more time. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0093,"Ella can see that you're carrying the boxes, so there is no need to hurry. That detail mattered when they tidied the room at the end.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0094,"Millie can see that you're watching the match, so there is no need to hurry. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0095,"Although you're curious, it may be worth checking the instructions one more time. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0096,"I think you're watching the match, but I will wait until the room is quiet before calling. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0097,"You're careful for the next activity, so the group can begin when the bell rings. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0098,"By the time the others arrive, you're probably reading in the corner. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0099,"Sophie can see that you're finishing the poster, so there is no need to hurry. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0100,"I think you're getting ready for lunch, but I will wait until the room is quiet before calling. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0101,"You're careful for the next activity, so the group can begin when the bell rings. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0102,"By the time the others arrive, you're probably watching the match. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0103,"Millie can see that you're looking for the missing key, so there is no need to hurry. The class carried on without any further delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0104,The teacher said you're due to arrive before six. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0105,"If you're tired, come over to the front table and choose a partner. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0106,"The teacher said you're invited to join the rehearsal. Later, everyone laughed about how easy it had been to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0107,"Freya can see that you're walking home after school, so there is no need to hurry. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0108,"You're responsible for the next activity, so the group can begin when the bell rings. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0109,"You're busy for the next activity, so the group can begin when the bell rings. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0110,"I think you're carrying the boxes, but I will wait until the room is quiet before calling. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0111,"I think you're waiting by the gate, but I will wait until the room is quiet before calling. Nobody noticed until the room had almost emptied.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0112,"By the time the others arrive, you're probably carrying the boxes. That detail mattered when they tidied the room at the end.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0113,The teacher said you're prepared to present first. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0114,"You're careful for the next activity, so the group can begin when the bell rings. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0115,"If you're late, come over to the front table and choose a partner. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0116,The teacher said you're expected to return the books today. The next activity started as soon as everyone was ready.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0117,"I think you're waiting by the gate, but I will wait until the room is quiet before calling. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0118,"Although you're nervous, it may be worth checking the instructions one more time. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0119,"Although you're early, it may be worth checking the instructions one more time. That detail mattered when they tidied the room at the end.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0120,"By the time the others arrive, you're probably finishing the poster. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0121,"The teacher said you're due to arrive before six. Later, everyone laughed about how easy it had been to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0122,"The teacher said you're due to arrive before six. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0123,The teacher said you're meant to bring a pencil. The next activity started as soon as everyone was ready.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0124,"If you're quiet, come over to the front table and choose a partner. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0125,"I think you're waiting by the gate, but I will wait until the room is quiet before calling. Nobody noticed until the room had almost emptied. Afterwards, Isla wrote a short note about the activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0126,"The teacher said you're due to arrive before six. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0127,"Although you're excited, it may be worth checking the instructions one more time. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0128,"You're late for the next activity, so the group can begin when the bell rings. The next activity started as soon as everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0129,"If you're nervous, come over to the front table and choose a partner. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0130,"Although you're comfortable, it may be worth checking the instructions one more time. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0131,"If you're excited, come over to the front table and choose a partner. Later, everyone laughed about how easy it had been to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0132,"Lily can see that you're finishing the poster, so there is no need to hurry. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0133,"You're prepared for the next activity, so the group can begin when the bell rings. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0134,"If you're careful, come over to the front table and choose a partner. The adults did not interfere because the children were managing it themselves.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0135,The teacher said you're invited to join the rehearsal. The class carried on without any further delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0136,"I think you're checking the answers, but I will wait until the room is quiet before calling. A few minutes later, the group moved on to the next activity.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0137,"I think you're getting ready for lunch, but I will wait until the room is quiet before calling. Nobody noticed until the room had almost emptied.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0138,"I think you're practising in the hall, but I will wait until the room is quiet before calling. Nobody noticed until the room had almost emptied.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-your-youre-0139,The teacher said you're expected to return the books today. The adults did not interfere because the children were managing it themselves.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
