word_key,raw_morpholex_segmentation,raw_morpholex_pos,morphology_parts,feature_keys,morphology_joins,transformation_notes,word_sum,analysis_status,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes
case_en_gb,{(case)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
today_en_gb,{(to)(day)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
already_en_gb,{(already)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
nothing_en_gb,{(no)(thing)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
told_en_gb,{(told)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
doesn_t_en_gb,{(do)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
seen_en_gb,{(see)}>n>,,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
water_en_gb,{(water)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
call_en_gb,{(call)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
head_en_gb,{(head)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
took_en_gb,{(took)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
white_en_gb,{(white)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
believe_en_gb,{(believe)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
side_en_gb,{(side)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
though_en_gb,{(though)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
actually_en_gb,{(act)>al>}>y>,,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
line_en_gb,{(line)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
party_en_gb,{(party)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
country_en_gb,{(country)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
they_re_en_gb,{(they)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
five_en_gb,{(five)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
important_en_gb,{(import)>ant>},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
i_ll_en_gb,{(i)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
young_en_gb,{(young)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
often_en_gb,{(often)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
pay_en_gb,{(pay)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
room_en_gb,{(room)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
almost_en_gb,{(almost)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
probably_en_gb,{(prob)>able>}>y>,,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
understand_en_gb,{(understand)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
international_en_gb,<inter<{(nation)}>al>,,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
class_en_gb,{(class)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
ask_en_gb,{(ask)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
morning_en_gb,{(morning)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
soon_en_gb,{(soon)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
age_en_gb,{(age)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
whether_en_gb,{(whether)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
reason_en_gb,{(reason)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
heart_en_gb,{(heart)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
although_en_gb,{<al<(though)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
easy_en_gb,{(ease)}>y>,,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
art_en_gb,{(art)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
behind_en_gb,{(behind)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
quite_en_gb,{(quite)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
available_en_gb,{<a<(vail)}>able>,,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
son_en_gb,{(sono)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
wasn_t_en_gb,{(was)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
according_en_gb,{(accord)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
meet_en_gb,{(meet)},,[],[],[],,,in_review,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,Raw linguistic candidate only. Reviewer must decide structured analysis and child-facing word sum; neither is inferred from MorphoLex.,medium,in_review,,,
