schema_version,inventory_fingerprint,source_file_sha256,source_file_name,source_row_number,passage_id,case_id,family,source_text,focus_surface,start_utf16,end_utf16,span_validated,primary_focus_preselected,primary_selection_rule,source_reference,authored_by,authorship_confirmed_claim,source_group_claim,authorship_resolution_id,source_authorship,identifier_generation,declared_construction,declared_subtype,protected_set_tags_json,classification,intended_alternative,supported_construction,primary_focus_approved,primary_label_id,primary_labeler,primary_label_timestamp_utc,primary_notes
1,ef66eb563f9f722a56576899e4f0d83d4e3ae2af9a31b6d14565b8e83630afff,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,23,v3-there-their-theyre-supplement-0022,v3-there-their-theyre-supplement-0022-to-too-two-01,TO_TOO_TWO,"The children said they’re quiet for the next activity, although Ruby wanted to check once more. They finished before the bell rang.",to,76,78,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=23&supplement_id=there-quota-022,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,4f3b60624cbff66cc2a09a6a9f5a10a714d6db792034febabdda8345229b75c3,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,24,v3-there-their-theyre-supplement-0023,v3-there-their-theyre-supplement-0023-to-too-two-01,TO_TOO_TWO,"The children said they’re nervous for the next activity, although George wanted to check once more. They finished before the bell rang.",to,80,82,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=24&supplement_id=there-quota-023,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,2720147d856b2edf59287c46cf9af9d8231768f503863f93725c943e4541a638,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,25,v3-there-their-theyre-supplement-0024,v3-there-their-theyre-supplement-0024-to-too-two-01,TO_TOO_TWO,"The children said they’re confident for the next activity, although Arthur wanted to check once more. A few minutes later, everyone was ready to move on.",to,82,84,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=25&supplement_id=there-quota-024,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,c845c76f7dc047ee9b7326ea78c30bb29b10824f99aa30d3dfac838552f67426,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,25,v3-there-their-theyre-supplement-0024,v3-there-their-theyre-supplement-0024-to-too-two-02,TO_TOO_TWO,"The children said they’re confident for the next activity, although Arthur wanted to check once more. A few minutes later, everyone was ready to move on.",to,142,144,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=25&supplement_id=there-quota-024,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,95decaab18a1dcb48ac3f32f97bc9ab6ac2fe936b17718fef2dc84dfba9e82b0,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,26,v3-there-their-theyre-supplement-0025,v3-there-their-theyre-supplement-0025-to-too-two-01,TO_TOO_TWO,"The children said they’re hungry for the next activity, although Sophie wanted to check once more. Nobody needed to remind them again.",to,79,81,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=26&supplement_id=there-quota-025,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,b981a6de208ab93bc1f4d47977225c1a1e1342faf31e5380567a8e2d26305b3d,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,26,v3-there-their-theyre-supplement-0025,v3-there-their-theyre-supplement-0025-to-too-two-02,TO_TOO_TWO,"The children said they’re hungry for the next activity, although Sophie wanted to check once more. Nobody needed to remind them again.",to,113,115,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=26&supplement_id=there-quota-025,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,7f2b7a71031a0425298c8f515a694bce16872d04afbcb2bc65e0770ebf7f0186,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,27,v3-there-their-theyre-supplement-0026,v3-there-their-theyre-supplement-0026-to-too-two-01,TO_TOO_TWO,"The children said they’re tired for the next activity, although Charlie wanted to check once more. The rest of the class carried on with the next task.",to,79,81,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=27&supplement_id=there-quota-026,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,ed3adef3b1f40343daf6ffe298d96a44be563d196a0b702c29ac7e9ed82b489c,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,28,v3-there-their-theyre-supplement-0027,v3-there-their-theyre-supplement-0027-to-too-two-01,TO_TOO_TWO,"The children said they’re early for the next activity, although Jack wanted to check once more. A few minutes later, everyone was ready to move on.",to,76,78,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=28&supplement_id=there-quota-027,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,f17de4aba952e6a6877f2ff18f7e712eede86f72e0df2a74f555b2c4dcf3f53a,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,28,v3-there-their-theyre-supplement-0027,v3-there-their-theyre-supplement-0027-to-too-two-02,TO_TOO_TWO,"The children said they’re early for the next activity, although Jack wanted to check once more. A few minutes later, everyone was ready to move on.",to,136,138,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=28&supplement_id=there-quota-027,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,485e33cdb06f1e8ff56b3a1ea6133b13b681426df4803d16139c83225a5696a1,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,29,v3-there-their-theyre-supplement-0028,v3-there-their-theyre-supplement-0028-to-too-two-01,TO_TOO_TWO,"The children said they’re late for the next activity, although George wanted to check once more. Everyone else continued with their own work.",to,77,79,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=29&supplement_id=there-quota-028,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,e13d1348ed9d67005e1313da787ff020594aacd4f4cc9ab446539f140f39203e,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,30,v3-there-their-theyre-supplement-0029,v3-there-their-theyre-supplement-0029-to-too-two-01,TO_TOO_TWO,"The children said they’re busy for the next activity, although Freya wanted to check once more. The group had plenty of time before the next lesson.",to,76,78,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=30&supplement_id=there-quota-029,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,2a0cd6f55847f2fab07f15a516ee8c23aaee1eeb9d8a3ef19d670eada52ed212,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,31,v3-there-their-theyre-supplement-0030,v3-there-their-theyre-supplement-0030-to-too-two-01,TO_TOO_TWO,"The children said they’re patient for the next activity, although Jack wanted to check once more. A few minutes later, everyone was ready to move on.",to,78,80,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=31&supplement_id=there-quota-030,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,1609233c04e72ae99e0b51fc4550580883b52a95e34d46c1cfbf659d2008e0af,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,31,v3-there-their-theyre-supplement-0030,v3-there-their-theyre-supplement-0030-to-too-two-02,TO_TOO_TWO,"The children said they’re patient for the next activity, although Jack wanted to check once more. A few minutes later, everyone was ready to move on.",to,138,140,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=31&supplement_id=there-quota-030,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,1dd862c5d20badcd274916dd543c1a88eed8af4555390044e214faf81601147b,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,32,v3-there-their-theyre-supplement-0031,v3-there-their-theyre-supplement-0031-to-too-two-01,TO_TOO_TWO,"The children said they’re curious for the next activity, although Grace wanted to check once more. The teacher checked on them a few minutes later.",to,79,81,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=32&supplement_id=there-quota-031,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,a72ca4b19ad16d909b22ad71a13966d19b3ed6a25c4daf58650a6c2ec7d90bd5,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,33,v3-there-their-theyre-supplement-0032,v3-there-their-theyre-supplement-0032-to-too-two-01,TO_TOO_TWO,"The children said they’re comfortable for the next activity, although Leo wanted to check once more. The teacher checked on them a few minutes later.",to,81,83,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=33&supplement_id=there-quota-032,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,4c350fd332dc36fd4571e7a85c8839b3a5b1c4a8edadbbcb39909a5f19892938,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,34,v3-there-their-theyre-supplement-0033,v3-there-their-theyre-supplement-0033-to-too-two-01,TO_TOO_TWO,The organiser confirmed they’re supposed to meet us after lunch. They finished before the bell rang.,to,41,43,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=34&supplement_id=there-quota-033,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,7a805062c8951e242df675949d0a3f07204bca91d7179085bbb0b2016f340325,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,35,v3-there-their-theyre-supplement-0034,v3-there-their-theyre-supplement-0034-to-too-two-01,TO_TOO_TWO,The organiser confirmed they’re expected to return the books today. The room was much calmer once they had settled down.,to,41,43,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=35&supplement_id=there-quota-034,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,6ce429a2757eb57b3517f1e13b1089e9b7190d2bf67d308859397fee78788ed5,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,36,v3-there-their-theyre-supplement-0035,v3-there-their-theyre-supplement-0035-to-too-two-01,TO_TOO_TWO,The organiser confirmed they’re allowed to use the side entrance. The group had plenty of time before the next lesson.,to,40,42,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=36&supplement_id=there-quota-035,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,8e0c8b414af4836592de01624339f0dc19ada5a6ef32a8bf9a89edb7c0a28a46,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,37,v3-there-their-theyre-supplement-0036,v3-there-their-theyre-supplement-0036-to-too-two-01,TO_TOO_TWO,The organiser confirmed they’re asked to wait outside. Nobody needed to remind them again.,to,38,40,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=37&supplement_id=there-quota-036,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
1,14527b349d654d92320db8cc28e410bbe02c16eaceb6716b79993c0dfa2c0037,b0be515ca523874b342d2789c7a066b2c650f2a7b66df8d09f7b2fb0b38d8614,THERE_THEIR_THEYRE Primary Label Review Amended.xlsx,37,v3-there-their-theyre-supplement-0036,v3-there-their-theyre-supplement-0036-to-too-two-02,TO_TOO_TWO,The organiser confirmed they’re asked to wait outside. Nobody needed to remind them again.,to,69,71,true,false,FIRST_NOMINAL_FAMILY_OCCURRENCE_IN_SOURCE_ORDER,human-review/primary-label/raw/THERE_THEIR_THEYRE Primary Label Review Amended.xlsx#sheet=Subtype%20Quota%20Supplement&row=37&supplement_id=there-quota-036,Katie Sanderson,TRUE,NOT_SUPPLIED_IN_WORKBOOK,s8-v3-supplement-authorship-resolution-katie-2026-09-10-01,HUMAN_AUTHORED,AI_ASSISTED,,,,,,,,,,,
